Field,Image,Field1,Image2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Image10
https://www.fifaindex.com/player/162997/hil%C3%A1rio/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/162997.png,https://www.fifaindex.com/players/fifa10/?nationality=38,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/38.png,73,75,Hilário,https://www.fifaindex.com/players/fifa10/?position=0,GK,33,https://www.fifaindex.com/team/5/chelsea/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/5.png
https://www.fifaindex.com/player/162315/liam-ridgewell/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/162315.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,73,78,Liam Ridgewell,https://www.fifaindex.com/players/fifa10/?position=5,CB,25,https://www.fifaindex.com/team/88/birmingham-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/88.png
https://www.fifaindex.com/player/160311/stephen-hunt/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/160311.png,https://www.fifaindex.com/players/fifa10/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,73,77,Stephen Hunt,https://www.fifaindex.com/players/fifa10/?position=19,LM,28,https://www.fifaindex.com/team/1952/hull-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1952.png
https://www.fifaindex.com/player/157463/daniel-de-ridder/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/157463.png,https://www.fifaindex.com/players/fifa10/?nationality=34,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/34.png,73,77,Daniel de Ridder,https://www.fifaindex.com/players/fifa10/?position=15,RM,25,https://www.fifaindex.com/team/1917/wigan-athletic/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1917.png
https://www.fifaindex.com/player/156975/christophe-berra/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/156975.png,https://www.fifaindex.com/players/fifa10/?nationality=42,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/42.png,73,78,Christophe Berra,https://www.fifaindex.com/players/fifa10/?position=5,CB,24,https://www.fifaindex.com/team/110/wolverhampton-wanderers/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/110.png
https://www.fifaindex.com/player/150472/ronald-zubar/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/150472.png,https://www.fifaindex.com/players/fifa10/?nationality=18,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/18.png,73,84,Ronald Zubar,https://www.fifaindex.com/players/fifa10/?position=5,CB,23,https://www.fifaindex.com/team/110/wolverhampton-wanderers/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/110.png
https://www.fifaindex.com/player/142300/toni-kallio/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/142300.png,https://www.fifaindex.com/players/fifa10/?nationality=17,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/17.png,73,74,Toni Kallio,https://www.fifaindex.com/players/fifa10/?position=5,CB,31,https://www.fifaindex.com/team/144/fulham/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/144.png
https://www.fifaindex.com/player/141001/tal-ben-haim/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/141001.png,https://www.fifaindex.com/players/fifa10/?nationality=26,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/26.png,73,79,Tal Ben-Haim,https://www.fifaindex.com/players/fifa10/?position=5,CB,27,https://www.fifaindex.com/team/10/manchester-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/10.png
https://www.fifaindex.com/player/139245/andr%C3%A9-bikey/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/139245.png,https://www.fifaindex.com/players/fifa10/?nationality=103,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/103.png,73,75,André Bikey,https://www.fifaindex.com/players/fifa10/?position=5,CB,24,https://www.fifaindex.com/team/1796/burnley/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1796.png
https://www.fifaindex.com/player/137509/chris-iwelumo/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/137509.png,https://www.fifaindex.com/players/fifa10/?nationality=42,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/42.png,73,77,Chris Iwelumo,https://www.fifaindex.com/players/fifa10/?position=30,ST,31,https://www.fifaindex.com/team/110/wolverhampton-wanderers/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/110.png
https://www.fifaindex.com/player/129566/paul-mcshane/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/129566.png,https://www.fifaindex.com/players/fifa10/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,73,79,Paul McShane,https://www.fifaindex.com/players/fifa10/?position=5,CB,23,https://www.fifaindex.com/team/1952/hull-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1952.png
https://www.fifaindex.com/player/101473/tomasz-kuszczak/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/101473.png,https://www.fifaindex.com/players/fifa10/?nationality=37,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/37.png,73,80,Tomasz Kuszczak,https://www.fifaindex.com/players/fifa10/?position=0,GK,27,https://www.fifaindex.com/team/11/manchester-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/11.png
https://www.fifaindex.com/player/100580/david-healy/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/100580.png,https://www.fifaindex.com/players/fifa10/?nationality=35,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/35.png,73,82,David Healy,https://www.fifaindex.com/players/fifa10/?position=30,ST,30,https://www.fifaindex.com/team/106/sunderland/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/106.png
https://www.fifaindex.com/player/53874/nyron-nosworthy/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/53874.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,73,77,Nyron Nosworthy,https://www.fifaindex.com/players/fifa10/?position=5,CB,28,https://www.fifaindex.com/team/106/sunderland/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/106.png
https://www.fifaindex.com/player/53832/michael-brown/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/53832.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,73,77,Michael Brown,https://www.fifaindex.com/players/fifa10/?position=11,CDM,32,https://www.fifaindex.com/team/1790/portsmouth/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1790.png
https://www.fifaindex.com/player/53436/bobby-zamora/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/53436.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,73,80,Bobby Zamora,https://www.fifaindex.com/players/fifa10/?position=30,ST,28,https://www.fifaindex.com/team/144/fulham/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/144.png
https://www.fifaindex.com/player/52846/philipp-degen/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/52846.png,https://www.fifaindex.com/players/fifa10/?nationality=47,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/47.png,73,76,Philipp Degen,https://www.fifaindex.com/players/fifa10/?position=2,RWB,26,https://www.fifaindex.com/team/9/liverpool/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/9.png
https://www.fifaindex.com/player/50610/lee-carsley/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/50610.png,https://www.fifaindex.com/players/fifa10/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,73,78,Lee Carsley,https://www.fifaindex.com/players/fifa10/?position=11,CDM,35,https://www.fifaindex.com/team/88/birmingham-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/88.png
https://www.fifaindex.com/player/50509/jonathan-greening/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/50509.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,73,74,Jonathan Greening,https://www.fifaindex.com/players/fifa10/?position=11,CDM,30,https://www.fifaindex.com/team/144/fulham/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/144.png
https://www.fifaindex.com/player/24717/lars-jacobsen/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/24717.png,https://www.fifaindex.com/players/fifa10/?nationality=13,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/13.png,73,75,Lars Jacobsen,https://www.fifaindex.com/players/fifa10/?position=3,RB,29,https://www.fifaindex.com/team/3/blackburn-rovers/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/3.png
https://www.fifaindex.com/player/19724/liam-lawrence/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/19724.png,https://www.fifaindex.com/players/fifa10/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,73,75,Liam Lawrence,https://www.fifaindex.com/players/fifa10/?position=15,RM,27,https://www.fifaindex.com/team/1806/stoke-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1806.png
https://www.fifaindex.com/player/19394/ian-ashbee/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/19394.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,73,74,Ian Ashbee,https://www.fifaindex.com/players/fifa10/?position=11,CDM,32,https://www.fifaindex.com/team/1952/hull-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1952.png
https://www.fifaindex.com/player/19271/danny-gabbidon/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/19271.png,https://www.fifaindex.com/players/fifa10/?nationality=50,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/50.png,73,77,Danny Gabbidon,https://www.fifaindex.com/players/fifa10/?position=5,CB,30,https://www.fifaindex.com/team/19/west-ham-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/19.png
https://www.fifaindex.com/player/11346/emmerson-boyce/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/11346.png,https://www.fifaindex.com/players/fifa10/?nationality=66,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/66.png,73,75,Emmerson Boyce,https://www.fifaindex.com/players/fifa10/?position=5,CB,29,https://www.fifaindex.com/team/1917/wigan-athletic/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1917.png
https://www.fifaindex.com/player/8348/michel-salgado/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/8348.png,https://www.fifaindex.com/players/fifa10/?nationality=45,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/45.png,73,81,Michel Salgado,https://www.fifaindex.com/players/fifa10/?position=3,RB,33,https://www.fifaindex.com/team/3/blackburn-rovers/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/3.png
https://www.fifaindex.com/player/5688/george-boateng/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/5688.png,https://www.fifaindex.com/players/fifa10/?nationality=34,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/34.png,73,74,George Boateng,https://www.fifaindex.com/players/fifa10/?position=11,CDM,33,https://www.fifaindex.com/team/1952/hull-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1952.png
https://www.fifaindex.com/player/5679/nwankwo-kanu/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/5679.png,https://www.fifaindex.com/players/fifa10/?nationality=133,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/133.png,73,83,Nwankwo Kanu,https://www.fifaindex.com/players/fifa10/?position=27,CF,33,https://www.fifaindex.com/team/1790/portsmouth/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1790.png
https://www.fifaindex.com/player/4633/hermann-hrei%C3%B0arsson/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/4633.png,https://www.fifaindex.com/players/fifa10/?nationality=24,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/24.png,73,75,Hermann Hreiðarsson,https://www.fifaindex.com/players/fifa10/?position=7,LB,35,https://www.fifaindex.com/team/1790/portsmouth/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1790.png
https://www.fifaindex.com/player/607/clarke-carlisle/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/607.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,73,75,Clarke Carlisle,https://www.fifaindex.com/players/fifa10/?position=5,CB,29,https://www.fifaindex.com/team/1796/burnley/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1796.png
https://www.fifaindex.com/player/189680/f%C3%A1bio/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/189680.png,https://www.fifaindex.com/players/fifa10/?nationality=54,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/54.png,72,87,Fábio,https://www.fifaindex.com/players/fifa10/?position=8,LWB,19,https://www.fifaindex.com/team/11/manchester-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/11.png
https://www.fifaindex.com/player/186405/franco-mat%C3%ADas-di-santo/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/186405.png,https://www.fifaindex.com/players/fifa10/?nationality=52,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/52.png,72,90,Franco Matías di Santo,https://www.fifaindex.com/players/fifa10/?position=30,ST,20,https://www.fifaindex.com/team/3/blackburn-rovers/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/3.png
https://www.fifaindex.com/player/183926/damien-plessis/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/183926.png,https://www.fifaindex.com/players/fifa10/?nationality=18,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/18.png,72,79,Damien Plessis,https://www.fifaindex.com/players/fifa10/?position=11,CDM,21,https://www.fifaindex.com/team/9/liverpool/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/9.png
https://www.fifaindex.com/player/183520/fran-m%C3%A9rida/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/183520.png,https://www.fifaindex.com/players/fifa10/?nationality=45,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/45.png,72,85,Fran Mérida,https://www.fifaindex.com/players/fifa10/?position=23,CAM,19,https://www.fifaindex.com/team/1/arsenal/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1.png
https://www.fifaindex.com/player/178487/craig-gardner/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/178487.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,72,77,Craig Gardner,https://www.fifaindex.com/players/fifa10/?position=17,CM,22,https://www.fifaindex.com/team/2/aston-villa/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/2.png
https://www.fifaindex.com/player/175243/segundo-castillo/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/175243.png,https://www.fifaindex.com/players/fifa10/?nationality=57,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/57.png,72,77,Segundo Castillo,https://www.fifaindex.com/players/fifa10/?position=11,CDM,27,https://www.fifaindex.com/team/110/wolverhampton-wanderers/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/110.png
https://www.fifaindex.com/player/169590/darron-gibson/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/169590.png,https://www.fifaindex.com/players/fifa10/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,72,82,Darron Gibson,https://www.fifaindex.com/players/fifa10/?position=17,CM,21,https://www.fifaindex.com/team/11/manchester-united/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/11.png
https://www.fifaindex.com/player/169214/scott-sinclair/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/169214.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,72,84,Scott Sinclair,https://www.fifaindex.com/players/fifa10/?position=20,LWM,20,https://www.fifaindex.com/team/1917/wigan-athletic/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1917.png
https://www.fifaindex.com/player/163303/glenn-whelan/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/163303.png,https://www.fifaindex.com/players/fifa10/?nationality=25,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/25.png,72,75,Glenn Whelan,https://www.fifaindex.com/players/fifa10/?position=17,CM,25,https://www.fifaindex.com/team/1806/stoke-city/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1806.png
https://www.fifaindex.com/player/162892/chris-eagles/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/162892.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,72,80,Chris Eagles,https://www.fifaindex.com/players/fifa10/?position=15,RM,23,https://www.fifaindex.com/team/1796/burnley/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1796.png
https://www.fifaindex.com/player/157983/tommy-smith/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/players/5/157983.png,https://www.fifaindex.com/players/fifa10/?nationality=14,https://fifastatic.fifaindex.com/FIFA21/images/flags/2/14.png,72,73,Tommy Smith,https://www.fifaindex.com/players/fifa10/?position=14,RWM,29,https://www.fifaindex.com/team/1790/portsmouth/fifa10/,https://fifastatic.fifaindex.com/FIFA10/images/teams/3/1790.png
